,杭州捷卫电子商务有限公司,,2.02E+13
,杭州童根树建筑结构设计事务所有限公司,,2.02E+13
,杭州快通科技有限公司,,2.02E+13
,杭州泓唛网络科技有限公司,,2.02E+13
,浙江蓝鼎节能科技有限公司,,2.02E+13
,杭州青色环保科技有限公司,,2.02E+13
,杭州方直电力科技有限公司,,2.02E+13
,杭州晖鹏科技有限公司,,2.02E+13
,浙江新世纪工程检测有限公司,,2.02E+13
,杭州赛恩信息技术有限公司,,2.02E+13
,杭州九仟科技有限公司,,2.02E+13
,杭州阿迪纳兰环境科技有限公司,,2.02E+13
,浙江浙工大检测技术有限公司,,2.02E+13
,杭州裕昌成建筑材料有限公司,,2.02E+13
,浙江英磊联信息技术有限公司,,2.02E+13
,浙江协鼎教育科技有限公司,,2.02E+13
,杭州熟人圈金融信息服务有限公司,,2.02E+13
,杭州麦途网络信息技术有限公司,,2.02E+13
,杭州兰联科技有限公司,,2.02E+13
,浙江穆图建筑装饰工程有限公司,,2.02E+13
,浙江绿源环保科技有限公司,,2.02E+13
, 浙江佐通信息技术有限公司,,2.02E+13
,浙江仑迈智能科技有限公司,,2.02E+13
,浙江爱闻格环保科技有限公司,,2.02E+13
,杭州雅格广告有限公司,,2.02E+13
,杭州耀顶自动化科技有限公司,,2.02E+13
,杭州贝加福科技有限公司,,2.02E+13
,浙江工汇网络科技有限公司,,2.02E+13
,杭州旺隆科技有限公司,,2.02E+13
,杭州埃欧哲建设工程咨询有限公司,,2.02E+13
,杭州物研信息技术有限公司,,2.02E+13
,杭州乔润进出口有限公司 ,,2.02E+13
,杭州可库文化创意有限公司,,2.02E+13
,杭州网络传媒有限公司,,2.02E+13
,浙江点我达网络科技有限公司,,2.02E+13
,杭州阅洋网络科技有限公司,,2.02E+13
,杭州东捷智能科技有限公司,,2.02E+13
江干区（77家）,杭州飞鱼工业设计有限公司,,2.02E+13
,杭州蒸汽工场文化创意有限公司,,2.02E+13
,浙江滴石信息技术有限公司,,2.02E+13
,杭州用达生物科技有限公司,,2.02E+13
,杭州宏服软件有限公司,,2.02E+13
,杭州驿商科技有限公司,,2.02E+13
,杭州瑞彼加医疗科技有限公司,,2.02E+13
,杭州迈优文化创意有限公司,,2.02E+13
,杭州富众文化创意有限公司,,2.02E+13
,杭州集思帮科技有限公司,,2.02E+13
,杭州澳亚生物技术有限公司,,2.02E+13
,杭州豪佩科技有限公司,,2.02E+13
,杭州精洲华娱网络科技有限公司,,2.02E+13
,杭州王道起兮科技有限公司,,2.02E+13
,杭州嘉诺展览有限公司,,2.02E+13
,杭州多阳电子商务有限公司,,2.02E+13
,杭州芸瑾网络科技有限公司,,2.02E+13
,杭州腾纵科技有限公司,,2.02E+13
,杭州如雷科技有限公司,,2.02E+13
,杭州欧镭激光技术有限公司,,2.02E+13
,杭州铭利科技有限公司,,2.02E+13
,浙江卓松电气有限公司,,2.02E+13
,杭州吒达科技有限公司,,2.02E+13
,杭州东导数据技术有限公司,,2.02E+13
,浙江智旅信息有限公司,,2.02E+13
,杭州臻世环境科技有限公司,,2.02E+13
,杭州中垚科技有限公司,,2.02E+13
,杭州九阳豆业有限公司,,2.02E+13
,杭州莱准智能科技有限公司,,2.02E+13
,杭州山合江新能源技术有限公司,,2.02E+13
,杭州大湛机电科技有限公司,,2.02E+13
,杭州村游网络科技有限公司,,2.02E+13
,浙江圣云通网络科技有限公司,,2.02E+13
,杭州路宏电力科技有限公司,,2.02E+13
,杭州义益钛迪信息技术有限公司,,2.02E+13
,杭州万泰环境工程有限公司,,2.02E+13
,杭州戴莫数控设备有限公司,,2.02E+13
,杭州澳宇自动化设备有限公司,,2.02E+13
,杭州怒蛙网络有限公司,,2.02E+13
,杭州快知科技有限公司,,2.02E+13
,杭州控客信息技术有限公司,,2.02E+13
,杭州睿可特生物科技有限公司,,2.02E+13
,杭州彩虹环保技术工程有限公司,,2.02E+13
,杭州九宙环保科技有限公司,,2.02E+13
,联德机械（杭州）有限公司,,2.02E+13
,浙江变蛙网络科技有限公司,,2.02E+13
,杭州艾沐蒽生物科技有限公司,,2.02E+13
,浙江大成工程项目管理有限公司,,2.02E+13
,杭州鲜酒网络科技有限公司,,2.02E+13
,杭州有好数据科技有限公司,,2.02E+13
,杭州尽享科技有限公司,,2.02E+13
,浙江派罗科技股份有限公司,,2.02E+13
,杭州众来新能源科技有限公司,,2.02E+13
,杭州九洋生物科技有限公司,,2.02E+13
,杭州弗维机电科技有限公司,,2.02E+13
,浙江宏恩装饰工程有限公司,,2.02E+13
,杭州亿晟电力科技有限公司,,2.02E+13
,杭州定格文化创意有限公司,,2.02E+13
,杭州远算科技有限公司,,2.02E+13
,杭州图钉网络科技有限公司,,2.02E+13
,杭州嫒魅网络科技有限公司,,2.02E+13
,杭州但丁电子商务有限公司,,2.02E+13
,杭州科默斯科技有限公司,,2.02E+13
,杭州储秀网络科技股份有限公司,,2.02E+13
,杭州永卓电子商务有限公司,,2.02E+13
,浙江乐享齐方环保科技有限公司,,2.02E+13
,浙江求是工程检测有限公司,,2.02E+13
,浙江杭钻机械制造股份有限公司,,2.02E+13
,杭州全仕信息技术有限公司,,2.02E+13
,杭州新艺厨房设备有限公司,,2.02E+13
,杭州酒圈信息技术有限公司,,2.02E+13
,浙江斑马鱼健康科技有限公司,,2.02E+13
,杭州亿券电子商务有限公司,,2.02E+13
,杭州冶蓝环保科技有限公司,,2.02E+13
,杭州日阅通讯有限公司,,2.02E+13
,杭州楠溪生态环境科技有限公司,,2.02E+13
,杭州索骥数据科技有限公司,,2.02E+13
拱墅区（75家）,杭州维迹科技有限公司,,2.02E+13
,浙江上青元电力科技有限公司,,2.02E+13
,杭州御寿生物科技有限公司,,2.02E+13
,杭州玖宏科技有限公司,,2.02E+13
,杭州南联地基基础工程有限公司,,2.02E+13
,杭州江润科技有限公司,,2.02E+13
,杭梅电气股份有限公司,,2.02E+13
,浙江康邻科技有限公司,,2.02E+13
,浙江飞源环境工程有限公司,,2.02E+13
,杭州千拓光电科技有限公司,,2.02E+13
,杭州纳巍负离子科技有限公司,,2.02E+13
,杭州金文软件有限公司,,2.02E+13
,浙江久石工研建材科技有限公司,,2.02E+13
,杭州群丰果品连锁有限公司,,2.02E+13
,杭州世邦装饰设计工程有限公司,,2.02E+13
,杭州捷能科技有限公司,,2.02E+13
,浙江泛华工程监理有限公司,,2.02E+13
,杭州灵果文化创意有限公司,,2.02E+13
,杭州车云网络科技有限公司,,2.02E+13
,杭州九划网络科技有限公司,,2.02E+13
,杭州联科生物技术股份有限公司,,2.02E+13
,杭州欧凯膜技术有限公司,,2.02E+13
,杭州一恺科技有限公司,,2.02E+13
,杭州易民数据科技有限公司,,2.02E+13
,浙江铭派博杰家具有限公司,,2.02E+13
,苏交科集团（浙江）交通规划设计有限公司,,2.02E+13
,杭州二更网络科技有限公司,,2.02E+13
,浙江瑞林景观工程有限公司,,2.02E+13
,杭州迅尚科技有限公司,,2.02E+13
,杭州茵润网络科技有限公司,,2.02E+13
,杭州岁丰信息技术有限公司,,2.02E+13
,杭州新诺华医药有限公司,,2.02E+13
,杭州威士德灵智科技有限公司,,2.02E+13
,浙江大寺计量校准有限公司,,2.02E+13
,杭州数泊智能科技有限公司,,2.02E+13
,中科天翔（杭州）科技有限公司,,2.02E+13
,杭州麦威智能科技有限公司,,2.02E+13
,杭州万阳健康科技有限公司,,2.02E+13
,杭州超耐德科技有限公司,,2.02E+13
,杭州先端生物科技有限公司,,2.02E+13
,浙江盛秀源环境工程有限公司,,2.02E+13
,浙江天马行空创新科技有限公司,,2.02E+13
,杭州杭水市政工程有限公司  ,,2.02E+13
,杭州驾趣网络科技有限公司,,2.02E+13
,杭州火小二科技有限公司,,2.02E+13
,杭州岱江信息技术有限公司,,2.02E+13
,杭州和途信息科技有限公司,,2.02E+13
,杭州点望科技有限公司,,2.02E+13
,杭州资政知识产权咨询服务有限公司,,2.02E+13
,浙江浙大环境工程有限公司,,2.02E+13
,杭州东渡科技有限公司,,2.02E+13
,杭州双业能源设备有限公司,,2.02E+13
,杭州齐圣科技有限公司,,2.02E+13
,浙江帕加网络科技有限公司,,2.02E+13
,杭州几禾科技有限公司,,2.02E+13
,杭州数维智测科技有限公司,,2.02E+13
,杭州迈尔科技有限公司,,2.02E+13
,浙江之江工程项目管理有限公司,,2.02E+13
,杭州龙田供应链管理有限公司,,2.02E+13
,杭州小喵科技有限公司 ,,2.02E+13
,杭州圣鼎科技有限公司,,2.02E+13
,浙江臻万科技有限公司,,2.02E+13
,杭州广拓网络科技有限公司,,2.02E+13
,杭州广赢建设工程有限公司,,2.02E+13
,杭州子默网络科技有限公司,,2.02E+13
,浙江国利英核能源有限公司,,2.02E+13
,浙江省文化实业发展有限公司,,2.02E+13
,杭州福星工贸有限公司,,2.02E+13
,杭州携测信息技术有限公司,,2.02E+13
,杭州娃娃鱼动画设计有限公司,,2.02E+13
,杭州万核网络科技有限公司,,2.02E+13
,杭州易港诚互联网金融服务有限公司,,2.02E+13
,杭州微盘信息技术有限公司,,2.02E+13
,杭州政云数据技术有限公司,,2.02E+13
,浙江先合信息技术有限公司,,2.02E+13
西湖区（220家）,杭州橙谷科技有限公司,,2.02E+13
,杭州复强交通科技有限公司,,2.02E+13
,杭州泰然鲸数云计算有限公司,,2.02E+13
,杭州壹到信息科技有限公司,,2.02E+13
,浙江腾保网络科技有限公司,,2.02E+13
,杭州轮语科技有限公司,,2.02E+13
,杭州乐刻网络技术有限公司,,2.02E+13
,杭州梦树文化艺术策划有限公司,,2.02E+13
,杭州轻松办软件有限公司,,2.02E+13
,浙江招天下招投标交易平台有限公司,,2.02E+13
,杭州蓝脑教育科技有限公司,,2.02E+13
,杭州天净检测技术有限公司,,2.02E+13
,杭州羽智科技有限公司,,2.02E+13
,杭州华政新能源科技有限公司,,2.02E+13
,杭州迪康通信有限公司,,2.02E+13
,杭州顺熙科技有限公司,,2.02E+13
,杭州火花文化创意有限公司,,2.02E+13
,杭州微校互联科技有限公司,,2.02E+13
,杭州德储信息科技有限公司,,2.02E+13
,杭州嘟嗒科技有限公司,,2.02E+13
,杭州追新科技有限公司,,2.02E+13
,杭州美库生物技术有限公司,,2.02E+13
,杭州携伴网络科技有限公司,,2.02E+13
,浙江杰地建筑设计有限公司,,2.02E+13
,杭州老友科技有限公司,,2.02E+13
,浙江浙科信息技术有限公司,,2.02E+13
,杭州酷咖机器人科技有限公司,,2.02E+13
,杭州摘星社信息科技有限公司,,2.02E+13
,杭州中安环境检测有限公司,,2.02E+13
,杭州檀弓科技有限公司,,2.02E+13
,杭州柘大飞秒检测技术有限公司,,2.02E+13
,杭州清柳科技有限公司,,2.02E+13
,杭州推宝科技有限公司,,2.02E+13
,杭州医步科技有限公司,,2.02E+13
,浙江智尔信息技术有限公司,,2.02E+13
,杭州巨实科技有限公司,,2.02E+13
,杭州奇客巴士科技有限公司,,2.02E+13
,杭州汉领信息科技有限公司,,2.02E+13
,浙江竹石文化传媒有限公司,,2.02E+13
,浙江远卓科技有限公司,,2.02E+13
,杭州爱讯科技有限公司,,2.02E+13
,杭州知能财务管理咨询有限公司,,2.02E+13
,杭州曼顿食品设备有限公司,,2.02E+13
,杭州烙印信息技术有限公司,,2.02E+13
,杭州游蜗科技有限公司,,2.02E+13
,杭州土创科技有限公司,,2.02E+13
,杭州佰辰医学检验所有限公司,,2.02E+13
,杭州火烧云科技有限公司,,2.02E+13
,杭州维圣智能科技有限公司,,2.02E+13
,杭州河口水利科技有限公司,,2.02E+13
,杭州甄元健康科技有限公司,,2.02E+13
,杭州圣豆士生物科技有限公司,,2.02E+13
,浙江华坤建筑设计院有限公司,,2.02E+13
,万里神农有限公司,,2.02E+13
,杭州步长科技有限公司,,2.02E+13
,杭州金马离合器有限公司,,2.02E+13
,浙江爵越文化创意有限公司,,2.02E+13
,杭州龙焰网络科技有限公司,,2.02E+13
,浙江从泰网络科技有限公司,,2.02E+13
,杭州航桓科技有限公司,,2.02E+13
,杭州欧弟科技有限公司,,2.02E+13
,杭州宝荣科技有限公司,,2.02E+13
,浙江游宇集智能科技有限公司,,2.02E+13
,浙江天煌科技实业有限公司,,2.02E+13
,浙江共展环保科技有限公司,,2.02E+13
,浙江数秦科技有限公司,,2.02E+13
,杭州亮堂电子有限公司,,2.02E+13
,杭州西启信息技术有限公司,,2.02E+13
,浙江答分奇网络科技有限公司,,2.02E+13
,杭州蓝溪科技有限公司,,2.02E+13
,杭州华方数控机床有限公司,,2.02E+13
,浙江捷信安保技术股份有限公司,,2.02E+13
,杭州赛石园林集团有限公司,,2.02E+13
,杭州合学教育科技有限公司,,2.02E+13
,杭州随地付网络技术有限公司,,2.02E+13
,杭州图一科技有限公司,,2.02E+13
,杭州禾舜科技有限公司,,2.02E+13
,杭州绿博仪器有限公司,,2.02E+13
,杭州芸品绿信息科技有限公司,,2.02E+13
,浙江创邻科技有限公司,,2.02E+13
,杭州飞时达软件有限公司,,2.02E+13
,杭州双安科技有限公司,,2.02E+13
,杭州诚品科技有限公司,,2.02E+13
,浙江名友金融信息服务有限公司,,2.02E+13
,杭州群队科技有限公司,,2.02E+13
,杭州神兔网络科技有限公司,,2.02E+13
,浙江安牛科技有限公司,,2.02E+13
,浙江蓝城建筑设计有限公司,,2.02E+13
,杭州特盈能源技术发展有限公司,,2.02E+13
,浙江万合能源环境科技有限公司,,2.02E+13
,杭州女娲网络科技有限公司,,2.02E+13
,浙江昊玥电子科技有限公司,,2.02E+13
,杭州润泽动漫有限公司,,2.02E+13
,杭州润缘信息科技有限公司,,2.02E+13
,德力西（杭州）变频器有限公司,,2.02E+13
,杭州萃元教育科技有限公司,,2.02E+13
,杭州顺隆环保技术服务有限公司,,2.02E+13
,浙江宏超建设集团有限公司,,2.02E+13
,杭州艾括网络科技有限公司,,2.02E+13
,杭州慧碧数据科技有限公司,,2.02E+13
,杭州盛唐网络游戏设计游戏设计有限公司,,2.02E+13
,杭州竞达电子有限公司,,2.02E+13
,杭州医好网络科技有限公司,,2.02E+13
,杭州为诺智能科技有限公司,,2.02E+13
,杭州赛东科技有限公司 ,,2.02E+13
,杭州臻镭微波技术有限公司,,2.02E+13
,杭州圣咨信息科技有限公司,,2.02E+13
,杭州魔筷科技有限公司,,2.02E+13
,浙江银江云计算技术有限公司,,2.02E+13
,杭州银江环保科技有限公司,,2.02E+13
,浙江汉农建设有限公司,,2.02E+13
,杭州崇优科技有限公司,,2.02E+13
,杭州科工电子科技有限公司,,2.02E+13
,杭州柚果网络科技有限公司,,2.02E+13
,杭州唐古信息科技有限公司,,2.02E+13
,杭州北讯信息技术有限公司,,2.02E+13
,杭州诺威通信技术有限公司,,2.02E+13
,杭州驱翼智能科技有限公司,,2.02E+13
,杭州特硕电气科技有限公司,,2.02E+13
,杭州雅果网络科技有限公司,,2.02E+13
,杭州杰毅麦特医疗器械有限公司,,2.02E+13
,杭州洞见科技有限公司,,2.02E+13
,杭州汉纽科技有限公司,,2.02E+13
,杭州蓝山环保科技有限公司,,2.02E+13
,杭州青蜂网络科技有限公司,,2.02E+13
,杭州博圣生物技术有限公司,,2.02E+13
,杭州伊索弗科技有限公司,,2.02E+13
,杭州耐旗智能科技有限公司,,2.02E+13
,杭州中汇通航航空科技有限公司,,2.02E+13
,杭州汉克斯隔音技术工程有限公司,,2.02E+13
,杭州西界王文化传媒有限公司,,2.02E+13
,杭州鹏速网络科技有限公司,,2.02E+13
,杭州时戳信息科技有限公司,,2.02E+13
,杭州茁安子网络科技有限公司,,2.02E+13
,杭州华驰科技有限公司,,2.02E+13
,杭州远博科技有限公司,,2.02E+13
,杭州领带蛙网络科技有限公司,,2.02E+13
,杭州象链网络技术有限公司,,2.02E+13
,杭州东信光电科技有限公司,,2.02E+13
,浙江沛宏网络科技有限公司,,2.02E+13
,杭州学呗科技有限公司,,2.02E+13
,杭州清阳科技有限公司,,2.02E+13
,杭州朝策通信技术有限公司,,2.02E+13
,浙江投融界网络有限公司,,2.02E+13
,杭州吉黄网络科技有限公司,,2.02E+13
,杭州选哲科技有限公司,,2.02E+13
,杭州百倍云科技有限公司,,2.02E+13
,杭州威佩网络科技有限公司,,2.02E+13
,杭州欣禾圣世科技有限公司,,2.02E+13
,杭州旅居星球网络科技有限公司,,2.02E+13
,杭州勤易科技有限公司,,2.02E+13
,浙江省冶金研究院有限公司,,2.02E+13
,杭州黑驰马自动化科技有限公司,,2.02E+13
,浙江物华天宝能源环保有限公司,,2.02E+13
,杭州百脉科技有限公司,,2.02E+13
,浙江中诚工程管理科技有限公司 ,,2.02E+13
,杭州金石互联网金融服务有限公司,,2.02E+13
,杭州长新文化创意有限公司,,2.02E+13
,杭州小码教育科技有限公司,,2.02E+13
,杭州鑫球胶业有限公司,,2.02E+13
,杭州淘园易网络科技有限公司,,2.02E+13
,杭州尤拉夫科技有限公司,,2.02E+13
,浙江爱司米电气有限公司,,2.02E+13
,浙江同硕科技有限公司,,2.02E+13
,浙江艾希汇先网络科技有限公司,,2.02E+13
,杭州固特建筑加固技术工程有限公司,,2.02E+13
,杭州多准数据技术有限公司,,2.02E+13
,杭州英索文化创意有限公司,,2.02E+13
,杭州同力信息科技有限公司,,2.02E+13
,浙江西城工程设计有限公司,,2.02E+13
,杭州美齐科技有限公司,,2.02E+13
,杭州力视科技有限公司,,2.02E+13
,杭州重构科技有限公司,,2.02E+13
,杭州航夏科技有限公司,,2.02E+13
,杭州顺应科技有限公司,,2.02E+13
,杭州嘉贝软件有限公司,,2.02E+13
,浙江柘创科技有限公司,,2.02E+13
,杭州秘猿科技有限公司,,2.02E+13
,杭州乐卡麦尔工业设计有限公司,,2.02E+13
,杭州恒岳信息技术有限公司,,2.02E+13
,杭州陌圈科技有限公司,,2.02E+13
,杭州炫果科技有限公司,,2.02E+13
,杭州古语科技有限公司,,2.02E+13
,浙江天正思维信息技术有限公司,,2.02E+13
,浙江省养生堂天然药物研究所有限公司,,2.02E+13
,浙江众城检测技术有限公司,,2.02E+13
,杭州益贴康智能科技有限公司 ,,2.02E+13
,杭州俊丰生物工程有限公司,,2.02E+13
,杭州塔网科技有限公司,,2.02E+13
,杭州傲亚信息科技有限公司,,2.02E+13
,杭州合言信息科技有限公司,,2.02E+13
,杭州迈可行通信股份有限公司,,2.02E+13
,杭州煎饼网络技术有限公司,,2.02E+13
,杭州圣基建筑特种工程有限公司,,2.02E+13
,杭州正久科技有限公司,,2.02E+13
,浙江艺高文化创意有限公司,,2.02E+13
,杭州蜜惠电子商务有限公司,,2.02E+13
,浙江龙酉源新能源科技有限公司,,2.02E+13
,杭州有本科技有限公司,,2.02E+13
,杭州雷博科技有限公司,,2.02E+13
,杭州城芯科技有限公司,,2.02E+13
,浙江乾贞环境科技有限公司,,2.02E+13
,杭州鹰驰文化创意有限公司,,2.02E+13
,杭州大树网络技术有限公司,,2.02E+13
,杭州双静网络技术服务有限公司,,2.02E+13
,杭州蓝速科技有限公司,,2.02E+13
,浙江中景市政园林建设,,2.02E+13
,杭州景涛科技有限公司,,2.02E+13
,杭州苍耳文化创意有限公司,,2.02E+13
,杭州泽邦科技有限公司,,2.02E+13
,杭州心猫网络科技有限公司,,2.02E+13
,杭州小葵科技有限公司,,2.02E+13
,浙江数牛金融信息服务有限公司,,2.02E+13
,杭州卓尔净化工程有限公司,,2.02E+13
,杭州甲森科技有限公司,,2.02E+13
,杭州笃远智能科技有限公司,,2.02E+13
,杭州明瑞节能科技有限公司,,2.02E+13
,浙江天正信息科技有限公司,,2.02E+13
,杭州道特信息技术有限公司,,2.02E+13
,浙江绩丰岩土技术股份有限公司,,2.02E+13
滨江区（237家）,杭州药视康信息技术有限公司,,2.02E+13
,浙江亚卫通科技有限公司,,2.02E+13
,浙江万马海立斯新能源有限公司,,2.02E+13
,杭州致蓝环保科技有限公司,,2.02E+13
,浙江科钛机器人股份有限公司,,2.02E+13
,浙江中控自动化仪表有限公司,,2.02E+13
,浙江朗世信息技术有限公司,,2.02E+13
,杭州中威慧云医疗科技有限公司,,2.02E+13
,杭州掌印科技有限公司,,2.02E+13
,杭州兴弘科技有限公司,,2.02E+13
,杭州德迪智能科技有限公司,,2.02E+13
,杭州点壹下通讯科技有限公司,,2.02E+13
,浙江恒和节能科技工程有限公司,,2.02E+13
,杭州优楷科技有限公司,,2.02E+13
,杭州翔清通信技术有限公司,,2.02E+13
,杭州云证网络科技有限公司,,2.02E+13
,杭州牛印科技有限公司,,2.02E+13
,杭州宇为科技有限公司,,2.02E+13
,杭州官庄网络科技有限公司,,2.02E+13
,杭州莱和生物技术有限公司,,2.02E+13
,杭州环析检测科技有限公司,,2.02E+13
,杭州庭好数字科技有限公司,,2.02E+13
,杭州邦睿科技有限公司,,2.02E+13
,杭州安创科技有限公司,,2.02E+13
,杭州贝能科技有限公司,,2.02E+13
,浙江莲芯健康管理有限公司,,2.02E+13
,杭州慧点信息技术有限公司,,2.02E+13
,正方软件股份有限公司,,2.02E+13
,杭州证客信息科技有限公司,,2.02E+13
,杭州汉库医学检验所有限公司,,2.02E+13
,杭州多为网络科技有限公司,,2.02E+13
,杭州齐跃科技有限公司,,2.02E+13
,浙江硕真科技有限公司,,2.02E+13
,杭州致成电子科技有限公司,,2.02E+13
,杭州易途吧信息科技有限公司,,2.02E+13
,杭州中好东峻科技有限公司,,2.02E+13
,杭州登虹科技有限公司,,2.02E+13
,杭州金集科技有限公司,,2.02E+13
,执鼎医疗科技（杭州）有限公司,,2.02E+13
,浙江德源智能科技股份有限公司,,2.02E+13
,杭州隽宝科技有限公司,,2.02E+13
,杭州呯嘭智能技术有限公司,,2.02E+13
,杭州讯阳科技有限公司,,2.02E+13
,杭州沃土教育科技股份有限公司,,2.02E+13
,劲膳美食品股份有限公司,,2.02E+13
,微点（杭州）网络科技有限公司,,2.02E+13
,杭州瀚隆网络科技有限公司,,2.02E+13
,杭州沐雨网络科技有限公司,,2.02E+13
,杭州小竹科技有限公司,,2.02E+13
,杭州丰莱晨网络科技有限公司,,2.02E+13
,杭州圆臻科技有限公司,,2.02E+13
,杭州幻行科技有限公司,,2.02E+13
,杭州龙狼网络科技有限公司,,2.02E+13
,浙江齐治科技股份有限公司,,2.02E+13
,浙江火炬生产力促进中心有限公司,,2.02E+13
,杭州威灿科技有限公司,,2.02E+13
,杭州超旺医疗科技有限公司,,2.02E+13
,杭州腾成信息科技有限公司,,2.02E+13
,杭州夏娃科技有限公司,,2.02E+13
,杭州海韵信息技术有限公司,,2.02E+13
,浙江同美环境科技集团有限公司,,2.02E+13
,杭州米圈科技有限公司,,2.02E+13
,杭州艺宝信息科技有限公司,,2.02E+13
,杭州红辉电子科技有限公司,,2.02E+13
,杭州瑞亚教育科技有限公司,,2.02E+13
,杭州幻虚网络科技有限公司,,2.02E+13
,杭州维珏科技有限公司,,2.02E+13
,杭州智衍科技有限公司,,2.02E+13
,杭州欢度科技有限公司,,2.02E+13
,杭州联汇科技股份有限公司,,2.02E+13
,杭州哲研科技有限公司  ,,2.02E+13
,杭州美卓生物科技有限公司,,2.02E+13
,浙江圆锥科技有限公司,,2.02E+13
,浙江朗庆智能科技有限公司,,2.02E+13
,天陆医药科技（杭州）有限公司,,2.02E+13
,杭州潮宠科技有限公司,,2.02E+13
,杭州林东新能源科技股份有限公司,,2.02E+13
,杭州叮铃当网络科技有限公司,,2.02E+13
,浙江复润医疗科技有限公司,,2.02E+13
